id,h3_index_7,h3_index_8,geoid10,commarea,poi_type,name,poi_category
229438623,872664cc5ffffff,882664cc55fffff,17031836200,41,hospital,University of Chicago Medicine Campus,health
229478014,872664563ffffff,8826645639fffff,17031530503,53,school,Ralph H. Metcalfe Community Academy,education
229835550,872664cd6ffffff,882664525bfffff,17031570300,57,school,Saint Richard School,education
230487476,872664565ffffff,8826645651fffff,17031500300,50,school,Pullman Elementary School,education
230511525,872664c18ffffff,882664c185fffff,17031320400,32,artwork,Fisher Boy,entertainment
230512650,872664c18ffffff,882664c185fffff,17031320400,32,artwork,Crane Girl,entertainment
230767205,872664cf0ffffff,882664cf0dfffff,17031600700,60,social_facility,Archer Avenue Senior Residences,civic_community
230792392,872664cf1ffffff,882664cf13fffff,17031381700,38,school,Beethoven Elementary School,education
230792395,872664cc4ffffff,882664cc45fffff,17031381800,38,school,Educare Chicago,education
230913216,872664c13ffffff,882664c13bfffff,17031080300,8,laundry,,services
230936739,872664cf1ffffff,882664cf11fffff,17031380500,38,school,Bronzeville Classical School,education
231185703,872664d89ffffff,882664d891fffff,17031031300,3,hospital,Chicago Lakeshore Hospital,health
231237886,872664cf1ffffff,882664cf11fffff,17031835500,37,school,Hendricks Elementary School,education
231241398,872664cf1ffffff,882664cf17fffff,17031842600,61,school,Saint Gabriel School,education
231259847,872664ca0ffffff,882664ca0bfffff,17031210100,21,school,Saint Veronica School,education
231316277,872664cc0ffffff,882664cc01fffff,17031842500,69,school,Dulles Elementary School,education
231340571,872664cc2ffffff,882664cc21fffff,17031680900,68,college,Kennedy-King College,education
231341491,872664cc2ffffff,882664cc2bfffff,17031680900,68,school,Kershaw Elementary School,education
231354242,872664cc0ffffff,882664cc2bfffff,17031680900,68,hospital,Saint Bernard Hospital,health
231383989,872664ccaffffff,882664cca5fffff,17031834000,49,school,Turner-Drew Language Academy,education
231449284,872664cccffffff,882664ccc3fffff,17031450300,45,school,Chicago Vocational High School,education
231520193,872664cc3ffffff,882664cc39fffff,17031691000,69,school,Saint Columbanus School,education
231521815,872664c8dffffff,882664c8dbfffff,17031843500,30,prison,Cook County Boot Camp,civic_community
231522030,872664cf2ffffff,882664cf2dfffff,17031841300,31,college,Arturo Velasquez Institute,education
231646935,872664cebffffff,882664ceb3fffff,17031460200,46,school,New Sullivan Elementary School,education
231655111,872664c89ffffff,882664c891fffff,17031580300,58,school,Calmeca Academy of Fine Arts and Dual Language,education
231670517,872664cddffffff,882664cdd9fffff,17031842400,44,school,Lenart Elementary Regional Gifted Center,education
231824090,872664c12ffffff,882664c121fffff,17031070700,7,school,Prescott Elementary School,education
231835212,872664ca0ffffff,882664ca05fffff,17031210400,21,social_facility,St. Joseph Village of Chicago,civic_community
231867609,872664ca3ffffff,882664ca33fffff,17031230400,23,chemist,Walgreens,shopping
231867638,872664c85ffffff,882664c859fffff,17031230600,23,school,Nobel Elementary School,education
231868980,872664caaffffff,882664caadfffff,17031231500,23,school,Laura S. Ward Elementary School,education
231948144,872664ca2ffffff,882664ca2bfffff,17031200100,20,school,Barry Elementary School,education
232043204,872664cb5ffffff,882664cb55fffff,17031170200,17,school,O A Thorp Scholastic Academy,education
232064029,872664cf6ffffff,882664cf65fffff,17031841300,31,school,Ruiz Elementary School,education
232065506,872664cf4ffffff,882664cf41fffff,17031310300,31,school,Walsh Elementary School,education
232085496,872664d8affffff,882664d8a7fffff,17031831800,13,school,Von Steuben Metropolitan High School,education
232112540,872664cb2ffffff,882664cb2bfffff,17031170800,17,library,Dunning Branch Library,education
232209118,8726641b2ffffff,8826641b21fffff,17031520200,52,school,Saint George School,education
232266781,872664cc9ffffff,882664cc9bfffff,17031510100,51,school,John L. Marsh Elementary School,education
232290449,872664cc9ffffff,882664cc99fffff,17031510100,51,school,Sacred Heart School,education
232546469,872664ceaffffff,882664cea7fffff,17031430800,43,school,Edward A. Bouchet Math & Science Academy,education
232555470,872664cc6ffffff,882664cc65fffff,17031612000,61,school,Sherman School of Excellence,education
232555801,872664cc6ffffff,882664cc67fffff,17031612100,61,school,Visitation School,education
232555802,872664cc6ffffff,882664cc67fffff,17031834700,68,school,Holmes Elementary School,education
232556155,872664cc6ffffff,882664cc61fffff,17031843800,61,school,Dewey Elementary School,education
232560775,872664cd5ffffff,882664cd5dfffff,17031611400,61,school,Richard J. Daley Academy,education
232562814,872664cd5ffffff,882664cd59fffff,17031611200,61,school,Richards Career Academy,education
232573643,872664cebffffff,882664ceb5fffff,17031431301,43,school,Bradwell Elementary School,education
232798270,872664cc8ffffff,882664cc8bfffff,17031480400,48,school,Warren Elementary School,education
232799877,872664ccdffffff,882664ccd5fffff,17031480400,48,school,Hoyne Elementary School,education
232820810,872664cc8ffffff,882664cc81fffff,17031480400,48,school,Amelia Earhart Elementary School,education
232894476,872664cc8ffffff,882664cc8dfffff,17031480300,48,school,Mary E. McDowell Elementary School,education
232956486,872664cebffffff,882664ceb7fffff,17031460100,46,school,EPIC Academy,education
233297448,872664cf2ffffff,882664cf27fffff,17031580100,58,school,Brighton Park Elementary School,education
233301119,872664cf2ffffff,882664cf25fffff,17031580100,58,school,Burroughs Elementary School,education
233570849,872664cc2ffffff,882664cc2bfffff,17031680900,68,place_of_worship,Saint Benedict the African Roman Catholic Church,civic_community
233699548,872664cf2ffffff,882664cf27fffff,17031580100,58,fast_food,McDonald's,food_drink
233741403,872664c13ffffff,882664c13bfffff,17031080400,8,school,Manierre Elementary School,education
234122804,872664cc2ffffff,882664cc2dfffff,17031670900,67,school,Anna R. Langford Community Academy,education
234141453,872664ca1ffffff,882664ca17fffff,17031222500,22,school,Yates Elementary School,education
234141454,872664ca1ffffff,882664ca13fffff,17031240700,24,school,Moos Elementary School,education
234243621,872664562ffffff,882664562bfffff,17031530300,53,school,Higgins Community Academy,education
234328875,872664cc3ffffff,882664cc35fffff,17031681200,68,school,"Dr. Martin Luther King, Jr Academy of Social Justice",education
234346101,872664cdeffffff,882664cde7fffff,17031700501,70,school,Rosenwald Elementary School,education
234346909,872664cdeffffff,882664cde7fffff,17031700501,70,place_of_worship,Saint Thomas More Roman Catholic Church,civic_community
234366782,872664cdaffffff,882664cdadfffff,17031700502,70,school,Carroll Elementary School,education
234368429,872664ca2ffffff,882664ca23fffff,17031190800,19,school,Saint Genevieve School,education
234423794,872664ca2ffffff,882664ca27fffff,17031190800,19,place_of_worship,Grace English Evangelical Lutheran Church,civic_community
234429349,872664cdcffffff,882664cdcbfffff,17031681400,68,school,Stagg Elementary School,education
234429784,872664cdcffffff,882664cdcdfffff,17031834900,67,school,Daniel S. Wentworth Elementary School,education
234432768,872664cd1ffffff,882664cd1bfffff,17031671500,67,school,Sir Miles Davis Academy,education
234437560,872664cdeffffff,882664cde9fffff,17031672000,67,school,Asa Philip Randolph Elementary School,education
234466599,872664520ffffff,8826645205fffff,17031560900,56,school,Byrne Elementary School,education
234477192,872664525ffffff,8826645255fffff,17031560700,56,school,Mark Twain Elementary School,education
234499258,872664c1effffff,882664c1e3fffff,17031320100,32,mall,Millennium Station/Pedway,shopping
234577208,872664c88ffffff,882664c88bfffff,17031301803,30,school,Eli Whitney Elementary School,education
234847842,872664c18ffffff,882664c1e3fffff,17031320100,32,bicycle,McDonald's Cycle Center,shopping
234847962,872664c1effffff,882664c1e3fffff,17031320100,32,theatre,Joan W. and Irving B. Harris Theater for Music and Dance,entertainment
234847963,872664c1effffff,882664c1e3fffff,17031320100,32,information,Northwest Exelon Pavilion / Millennium Park Information Center,civic_community
235656566,872664c8cffffff,882664c8c1fffff,17031292400,29,school,William Penn Elementary School,education
235656569,872664c8cffffff,882664c8c7fffff,17031292500,29,school,Mason Elementary School,education
235656571,872664c8cffffff,882664c8cbfffff,17031292200,29,school,Dvorak Elementary School,education
235671231,872664c8cffffff,882664c8cbfffff,17031841500,29,school,North Lawndale College Prep Charter - Christiana,education
235671241,872664cabffffff,882664cab7fffff,17031843100,29,school,Johnson Elementary School,education
235692894,872664c8cffffff,882664c8c9fffff,17031270500,27,school,Gregory Elementary School,education
235700741,872664c81ffffff,882664c8cdfffff,17031261000,26,school,Sumner Elementary School,education
235789200,872664562ffffff,882664563dfffff,17031530400,53,school,Edward White Career Academy,education
235847284,872664c81ffffff,882664c81bfffff,17031260500,26,school,Hefferan Elementary School,education
235920251,872664c1effffff,882664c1e3fffff,17031320100,32,hotel,Hyatt Regency Chicago,lodging
236803713,872664c16ffffff,882664c165fffff,17031831900,6,bank,PNC Bank,finance
237853846,872664cf6ffffff,882664cf65fffff,17031841300,31,school,Finkl Elementary School,education
238316792,872664c80ffffff,882664c803fffff,17031251900,25,clinic,PCC Austin Family Health Center,health
238316793,872664c80ffffff,882664c803fffff,17031251900,25,school,Austin Community Academy High School,education
238316818,872664c80ffffff,882664c803fffff,17031252000,25,school,Duke Ellington Elementary School,education
238367815,872664c81ffffff,882664c81dfffff,17031251800,25,school,Spencer Technology Academy,education
238367820,872664c81ffffff,882664c815fffff,17031251800,25,community_centre,The Peace Corner Youth Center,civic_community
238458704,872664caaffffff,882664caa5fffff,17031260200,26,school,Tilton Elementary School,education
238492218,872664c16ffffff,882664c16bfffff,17031061000,6,police,Chicago Police Department 19th District,civic_community
238492923,872664c10ffffff,882664c105fffff,17031070200,7,supermarket,Trader Joe's,grocery
238653974,872664c80ffffff,882664c801fffff,17031251400,25,school,Frederick Douglass Academy High School,education
238653987,872664c80ffffff,882664c801fffff,17031251500,25,school,Howe Elementary School,education
238751742,872664c84ffffff,882664c847fffff,17031250600,25,school,Young Elementary School,education
238759529,872664c86ffffff,882664c865fffff,17031250500,25,school,Sayre Language Academy,education
238944940,872664cd9ffffff,882664cd93fffff,17031730500,73,school,Medgar Evers Elementary School,education
239091505,872664c86ffffff,882664c861fffff,17031250400,25,school,Lovett Elementary School,education
239214064,872664caeffffff,882664cae5fffff,17031230700,23,school,Cameron Elementary School,education
239365781,872664cd8ffffff,882664cd9dfffff,17031730201,73,school,Fort Dearborn Elementary School,education
239607679,87266452dffffff,88266452dbfffff,17031700401,70,school,Owen Scholastic Academy,education
239607686,87266452dffffff,88266452d3fffff,17031700401,70,school,Ashburn Community Area Academy,education
239626484,872664cdeffffff,882664cde7fffff,17031700501,70,social_facility,Wrightwood Senior Apartments,civic_community
239859322,872664d8effffff,882664d8edfffff,17031020601,2,place_of_worship,Agudath Israel of West Rogers Park,civic_community
239938453,872664560ffffff,8826645609fffff,17031491300,49,hospital,Roseland Community Hospital,health
239944527,872664d98ffffff,882664d98bfffff,17031120300,12,school,Sauganash Elementary School,education
240038659,872664cd8ffffff,882664cd81fffff,17031711200,71,school,Foster Park Elementary School,education
240049338,872664cddffffff,882664cdd7fffff,17031711400,71,school,Mahalia Jackson Elementary School,education
240168540,872664cdcffffff,882664cdcbfffff,17031710200,71,school,Oglesby Elementary School,education
240197549,872664cd8ffffff,882664cd89fffff,17031710600,71,school,Cook Elementary School,education
240197553,872664cd8ffffff,882664cd89fffff,17031711100,71,school,Cuffe Elementary School,education
240217310,872664c13ffffff,882664c13bfffff,17031080300,8,cafe,Kapéj Coffee,food_drink
240274214,872664cdcffffff,882664cdc5fffff,17031710400,71,school,Clara Barton Elementary School,education
240298750,872664cddffffff,882664cdc3fffff,17031710800,71,school,Perspectives High School of Technology,education
240331477,872664566ffffff,8826645663fffff,17031750600,75,school,Mount Calvary Christian Academy,education
240566100,872664564ffffff,8826645647fffff,17031491000,49,school,Mildred Lavizzo Elementary School,education
240566817,872664566ffffff,882664566bfffff,17031491100,49,school,Dunne Elementary School,education
240806164,872664c1effffff,882664c1e5fffff,17031081800,8,restaurant,Club Lago,food_drink
240806922,872664c1effffff,882664c1e7fffff,17031081800,8,bank,Chase,finance
240970036,872664cddffffff,882664cdd7fffff,17031711500,71,school,Ryder Elementary School,education
240970394,872664cddffffff,882664cdd3fffff,17031834000,49,clinic,Fresenius Kidney Care,health
241070934,872664566ffffff,882664566bfffff,17031491100,49,place_of_worship,Bellevue Baptist Church,civic_community
241071464,872664566ffffff,882664566bfffff,17031750100,75,school,Children's Developmental Institute,education
241071465,872664560ffffff,882664560dfffff,17031491100,49,place_of_worship,Allen Metropolitan Christian Methodist Episcopal Church,civic_community
241111285,872664cd9ffffff,882664cd99fffff,17031730100,73,school,Kipling Elementary School,education
241164840,872664564ffffff,8826645641fffff,17031491000,49,school,Langston Hughes Elementary School,education
241164866,872664564ffffff,8826645641fffff,17031490902,49,social_facility,Roseland Place Senior Apartments,civic_community
241167778,872664564ffffff,882664564bfffff,17031490902,49,school,Cullen Elementary School,education
241187916,872664570ffffff,882664570bfffff,17031740300,74,pharmacy,Walgreens,health
241256629,872664cd9ffffff,882664cd95fffff,17031730400,73,school,Wendell Green Elementary School,education
241256630,872664cd9ffffff,882664cd95fffff,17031730400,73,school,Chicago International Charter School Loomis-Longwood,education
241412093,872664566ffffff,8826645669fffff,17031730700,73,place_of_worship,Messiah Baptist Church,civic_community
241412096,872664566ffffff,8826645669fffff,17031730700,73,school,Marcus Garvey Elementary School,education
241413139,872664cc2ffffff,882664cc23fffff,17031681200,68,place_of_worship,Saint Paul Missionary Baptist Church,civic_community
241717155,872664cebffffff,882664ceb7fffff,17031460302,46,school,Niños Heroes Community Academy,education
241870223,872664ccdffffff,882664ccd7fffff,17031480400,48,hospital,Advocate Trinity Hospital,health
241871094,872664ccdffffff,882664ccd7fffff,17031480500,48,social_facility,Chicago Youth Centers - Calumet Heights,civic_community
241997293,872664cc2ffffff,882664cc27fffff,17031681000,68,school,Bass Elementary School,education
242228765,872664cabffffff,882664cab3fffff,17031843300,29,hospital,Mount Sinai Hospital,health
242228767,872664cabffffff,882664cab3fffff,17031843300,29,school,Plamondon Elementary School,education
